82984458	68	505333	true	2016-10-12T11:17:12Z	2016-10-12T11:17:12Z	2	wg-meetings/2016-10-05.md
82984505	68	505333	true	2016-10-12T11:17:33Z	2016-10-12T11:17:33Z	12	wg-meetings/2016-10-05.md
85423091	68	4421720	true	2016-10-27T20:41:38Z	2016-10-27T20:41:38Z	17	wg-meetings/2016-10-05.md
85864553	71	739813	true	2016-11-01T01:33:10Z	2016-11-01T01:41:09Z	28	GOVERNANCE.md
229457710	52	173559	false	2016-06-29T19:10:26Z	2016-06-29T19:10:26Z	72	
229518856	52	275871	false	2016-06-29T23:24:51Z	2016-06-29T23:24:51Z	1	
230542709	58	1226256	false	2016-07-05T17:18:04Z	2016-07-05T17:18:04Z	34	
230546254	58	567540	false	2016-07-05T17:31:10Z	2016-07-05T17:31:10Z	13	
230587945	58	1226256	false	2016-07-05T20:08:24Z	2016-07-05T20:08:24Z	12	
230590094	58	1101211	false	2016-07-05T20:16:54Z	2016-07-05T20:16:54Z	39	
231819996	60	4421720	false	2016-07-11T18:20:48Z	2016-07-11T18:20:48Z	50	
231931212	60	1485909	false	2016-07-12T03:57:06Z	2016-07-12T03:57:06Z	8	
231936404	60	289174	false	2016-07-12T04:48:03Z	2016-07-12T04:48:03Z	16	
232023852	60	505333	false	2016-07-12T11:54:21Z	2016-07-12T11:54:21Z	26	
232030911	60	495647	false	2016-07-12T12:21:11Z	2016-07-12T12:21:11Z	13	
232138752	60	676289	false	2016-07-12T18:36:02Z	2016-07-12T18:36:02Z	20	
232140809	59	4421720	true	2016-07-12T18:42:59Z	2016-07-12T18:42:59Z	117	
232186921	59	883973	true	2016-07-12T21:27:23Z	2016-07-12T21:27:23Z	42	
232226449	59	4421720	true	2016-07-13T01:02:59Z	2016-07-13T01:02:59Z	35	
232665390	58	10602	false	2016-07-14T13:29:43Z	2016-07-14T13:29:43Z	75	
234081029	57	676289	false	2016-07-20T20:58:29Z	2016-07-20T20:58:29Z	36	
234721352	57	505333	false	2016-07-23T14:34:50Z	2016-07-23T14:34:50Z	36	
234721491	57	505333	false	2016-07-23T14:37:32Z	2016-07-23T14:37:32Z	43	
234737768	57	1093990	false	2016-07-23T20:12:55Z	2016-07-23T20:12:55Z	21	
235098528	57	676289	false	2016-07-25T21:56:44Z	2016-07-25T21:56:44Z	181	
235100923	57	205482	false	2016-07-25T22:06:43Z	2016-07-25T22:06:43Z	87	
235108939	57	676289	false	2016-07-25T22:43:35Z	2016-07-25T22:43:35Z	75	
235111044	57	205482	false	2016-07-25T22:53:48Z	2016-07-25T22:53:48Z	159	
237725054	60	1066536	false	2016-08-05T00:28:37Z	2016-08-05T00:28:37Z	23	
237765788	60	79017	false	2016-08-05T06:19:03Z	2016-08-05T06:19:03Z	156	
237917553	60	1066536	false	2016-08-05T17:51:53Z	2016-08-05T17:51:53Z	45	
