236853354	234	2722161	false	2016-08-02T09:32:49Z	2016-08-02T09:32:49Z	6	
241749501	237	952992	false	2016-08-23T14:29:03Z	2016-08-23T14:29:03Z	32	
241840646	238	2582805	false	2016-08-23T18:59:58Z	2016-08-23T18:59:58Z	16	
241883764	238	718899	false	2016-08-23T21:24:03Z	2016-08-23T21:24:03Z	90	
241941830	238	952992	false	2016-08-24T02:40:20Z	2016-08-24T02:40:20Z	26	
242535966	238	579	false	2016-08-25T20:49:35Z	2016-08-25T20:49:35Z	54	
242535998	238	1981088	false	2016-08-25T20:49:42Z	2016-08-25T20:49:42Z	106	
242540462	238	718899	false	2016-08-25T21:06:06Z	2016-08-25T21:06:06Z	171	
242617164	238	1981088	false	2016-08-26T03:13:14Z	2016-08-26T03:13:14Z	95	
242629399	236	718899	false	2016-08-26T04:47:21Z	2016-08-26T04:47:21Z	17	
242629600	237	718899	false	2016-08-26T04:49:02Z	2016-08-26T04:49:02Z	142	
242758114	238	1093990	false	2016-08-26T14:54:18Z	2016-08-26T14:54:18Z	2	
242761410	238	952992	false	2016-08-26T15:06:01Z	2016-08-26T15:06:01Z	56	
242761931	238	502396	false	2016-08-26T15:07:56Z	2016-08-26T15:07:56Z	137	
242762252	238	502396	false	2016-08-26T15:09:04Z	2016-08-26T15:09:04Z	12	
242764459	238	733877	false	2016-08-26T15:17:10Z	2016-08-26T15:17:10Z	41	
