236853354	234	2722161	false	2016-08-02T09:32:49Z	2016-08-02T09:32:49Z	6	
241749501	237	952992	false	2016-08-23T14:29:03Z	2016-08-23T14:29:03Z	32	
241840646	238	2582805	false	2016-08-23T18:59:58Z	2016-08-23T18:59:58Z	16	
241883764	238	718899	false	2016-08-23T21:24:03Z	2016-08-23T21:24:03Z	90	
241941830	238	952992	false	2016-08-24T02:40:20Z	2016-08-24T02:40:20Z	26	
242535966	238	579	false	2016-08-25T20:49:35Z	2016-08-25T20:49:35Z	54	
242535998	238	1981088	false	2016-08-25T20:49:42Z	2016-08-25T20:49:42Z	106	
242540462	238	718899	false	2016-08-25T21:06:06Z	2016-08-25T21:06:06Z	171	
242617164	238	1981088	false	2016-08-26T03:13:14Z	2016-08-26T03:13:14Z	95	
242629399	236	718899	false	2016-08-26T04:47:21Z	2016-08-26T04:47:21Z	17	
242629600	237	718899	false	2016-08-26T04:49:02Z	2016-08-26T04:49:02Z	142	
242758114	238	1093990	false	2016-08-26T14:54:18Z	2016-08-26T14:54:18Z	2	
242761410	238	952992	false	2016-08-26T15:06:01Z	2016-08-26T15:06:01Z	56	
242761931	238	502396	false	2016-08-26T15:07:56Z	2016-08-26T15:07:56Z	137	
242762252	238	502396	false	2016-08-26T15:09:04Z	2016-08-26T15:09:04Z	12	
242764459	238	733877	false	2016-08-26T15:17:10Z	2016-08-26T15:17:10Z	41	
242784304	238	718899	false	2016-08-26T16:31:41Z	2016-08-26T16:31:41Z	76	
242838977	238	502396	false	2016-08-26T20:11:38Z	2016-08-26T20:11:38Z	30	
243308799	238	5035902	false	2016-08-30T01:42:04Z	2016-08-30T01:42:04Z	15	
243749079	217	12159820	false	2016-08-31T12:31:02Z	2016-08-31T12:31:02Z	91	
243750951	217	7135896	false	2016-08-31T12:39:56Z	2016-08-31T12:39:56Z	67	
243781565	239	7135896	false	2016-08-31T14:27:30Z	2016-08-31T14:27:30Z	337	
244224136	102	718899	false	2016-09-01T21:52:02Z	2016-09-01T21:52:02Z	85	
244225620	102	502396	false	2016-09-01T21:58:22Z	2016-09-01T21:58:22Z	20	
244226158	102	502396	false	2016-09-01T22:00:43Z	2016-09-01T22:00:43Z	64	
244233357	135	502396	false	2016-09-01T22:35:22Z	2016-09-01T22:35:22Z	16	
244233980	102	718899	false	2016-09-01T22:38:47Z	2016-09-01T22:38:47Z	7	
244234659	170	502396	false	2016-09-01T22:42:14Z	2016-09-01T22:42:14Z	38	
244234895	174	502396	false	2016-09-01T22:43:39Z	2016-09-01T22:43:39Z	4	
244235167	178	502396	false	2016-09-01T22:45:14Z	2016-09-01T22:45:14Z	16	
244237460	179	502396	false	2016-09-01T22:58:02Z	2016-09-01T22:58:02Z	21	
244251584	135	718899	false	2016-09-02T00:27:33Z	2016-09-02T00:27:33Z	44	
244395342	102	502396	false	2016-09-02T14:45:27Z	2016-09-02T14:45:27Z	6	
244409420	102	718899	false	2016-09-02T15:35:11Z	2016-09-02T15:35:11Z	16	
244409889	102	502396	false	2016-09-02T15:36:52Z	2016-09-02T15:36:52Z	28	
